,LocTypeID,LocTypeName,Location,Time,TPopulation1July,TPopulationMale1July,TPopulationFemale1July,PopDensity,PopSexRatio,MedianAgePop,NatChange,NatChangeRT,PopChange,PopGrowthRate,DoublingTime,Births,Births1519,CBR,TFR,NRR,MAC,SRB,Deaths,DeathsMale,DeathsFemale,CDR,LEx,LExMale,LExFemale,LE15,LE15Male,LE15Female,LE65,LE65Male,LE65Female,LE80,LE80Male,LE80Female,InfantDeaths,IMR,LBsurvivingAge1,Under5Deaths,NetMigrations,War_Deaths,Foreign_Invasion_War,Civil_War,Inter_country_War,Imperial_Invasion_War
332,2,Geographic region,Africa,1987,588079.706,292570.166,295509.54,19.9005,99.0053,16.3678,16688.586,28.372,16612.598,2.825,24.5362,25632.09,3886.439,43.577,6.195,2.2677,29.71,103.9,8943.504,4753.477,4190.027,15.205,50.8954,48.8938,52.9658,48.5234,46.6153,50.4657,12.1529,11.5498,12.6936,5.4415,5.1822,5.6383,2623.922,102.9528,23802.535,4264.257,-75.988,62845.5,3,10,1,0
333,2,Geographic region,Africa,1988,604511.226,300763.206,303748.02,20.4565,99.0173,16.3889,16653.081,27.536,16250.443,2.688,25.7867,26012.738,3915.185,43.013,6.1111,2.2213,29.738,104,9359.657,4980.93,4378.727,15.477,50.4287,48.3741,52.5614,48.3474,46.3404,50.4016,12.078,11.4612,12.6325,5.4447,5.176,5.6505,2725.47,105.1127,24116.35,4474.829,-402.732,39715.5,2,9,0,0
334,2,Geographic region,Africa,1989,621167.635,309076.481,312091.154,21.0202,99.034,16.4209,17333.071,27.895,17062.374,2.747,25.2329,26405.366,3971.636,42.495,6.0185,2.2251,29.72,104,9072.295,4802.404,4269.891,14.6,51.6789,49.7988,53.6102,49.0027,47.27,50.7509,12.2567,11.6637,12.7854,5.4961,5.2338,5.6958,2639.07,100.4508,24559.349,4280.346,-270.633,34546,2,10,0,0
335,2,Geographic region,Africa,1990,638157.236,317582.074,320575.162,21.5951,99.0663,16.4565,17480.147,27.378,16916.829,2.651,26.1466,26758.177,4031.763,41.909,5.9145,2.1902,29.682,104,9278.03,4926.525,4351.505,14.531,51.6467,49.6772,53.6786,48.8591,47.0178,50.7271,12.2577,11.6432,12.8061,5.5083,5.2309,5.72,2660.082,99.7861,24898.196,4317.492,-563.433,64839,2,11,0,0
336,2,Geographic region,Africa,1991,655040.493,326028.019,329012.474,22.1664,99.0929,16.4931,17645.875,26.92,16849.683,2.572,26.9497,27202.084,4099.643,41.498,5.8322,2.1522,29.633,104,9556.209,5058.009,4498.2,14.578,51.485,49.6006,53.4234,48.8128,47.0649,50.5798,12.2366,11.6164,12.7894,5.5117,5.2243,5.7314,2719.566,100.4002,25299.381,4430.208,-796.123,25479,1,17,0,0
337,2,Geographic region,Africa,1992,671931.548,334385.192,337546.356,22.738,99.0635,16.5273,17798.476,26.468,16932.428,2.52,27.5058,27648.705,4144.784,41.117,5.7601,2.1219,29.614,104.1,9850.229,5221.942,4628.287,14.649,51.2365,49.3088,53.2261,48.4917,46.6911,50.3189,12.1965,11.5748,12.7505,5.4996,5.2114,5.7208,2745.924,99.7406,25728.102,4478.528,-866.013,6887,1,14,0,0
338,2,Geographic region,Africa,1993,689139.958,342813.212,346326.747,23.3204,98.9855,16.5577,18156.404,26.331,17484.393,2.537,27.3215,28062.924,4273.965,40.698,5.6737,2.1042,29.565,104.1,9906.52,5256.096,4650.424,14.367,51.549,49.5904,53.5693,48.483,46.6711,50.3189,12.2475,11.6291,12.7958,5.5239,5.2364,5.7438,2719.218,97.3642,26157.819,4417.092,-672.089,15064,1,10,0,0
339,2,Geographic region,Africa,1994,706488.294,351326.525,355161.769,23.9074,98.9201,16.615,17973.227,25.424,17212.278,2.436,28.4543,28448.879,4362.101,40.243,5.5881,2.0554,29.534,104,10475.652,5571.756,4903.896,14.819,50.5156,48.4664,52.6423,47.065,45.1009,49.072,12.1513,11.5116,12.7181,5.5105,5.215,5.7368,2733.523,96.464,26531.394,4423.916,-760.879,8931,1,14,0,0
340,2,Geographic region,Africa,1995,724331.67,360078.737,364252.932,24.5112,98.854,16.6868,18872.844,26.045,18474.474,2.551,27.1716,28952.993,4444.521,39.956,5.5085,2.0605,29.493,104,10080.149,5317.851,4762.298,13.911,52.1161,50.2901,53.9822,48.7442,47.096,50.3932,12.2881,11.6533,12.8477,5.5363,5.2231,5.7776,2733.372,95.0065,27031.972,4410.105,-398.429,6678,1,10,0,0
341,2,Geographic region,Africa,1996,742764.748,369120.095,373644.653,25.135,98.7891,16.746,19113.006,25.718,18391.682,2.476,27.9946,29394.952,4574.403,39.553,5.4226,2.0312,29.433,103.9,10281.946,5415.361,4866.585,13.835,52.128,50.3247,53.9663,48.6129,46.9894,50.2317,12.3337,11.7048,12.8842,5.5824,5.2717,5.8194,2749.364,93.9534,27465.562,4430.849,-721.786,7685,2,9,1,0
342,2,Geographic region,Africa,1997,761224.444,378288.926,382935.519,25.7597,98.7866,16.8197,19350.767,25.405,18527.71,2.434,28.4777,29763.972,4633.223,39.076,5.3396,2.0069,29.414,103.9,10413.205,5475.672,4937.533,13.671,52.3075,50.5382,54.1064,48.6007,47.0181,50.1737,12.3931,11.7642,12.9422,5.6221,5.306,5.8627,2741.873,92.4468,27838.036,4413.947,-822.98,23129,3,11,0,0
343,2,Geographic region,Africa,1998,779908.035,387638.242,392269.793,26.3919,98.8193,16.9197,19405.709,24.871,18839.472,2.416,28.6899,30211.69,4726.376,38.72,5.2733,1.9759,29.414,103.9,10805.981,5693.24,5112.741,13.849,51.8964,50.0682,53.7626,48.1016,46.4253,49.7784,12.3616,11.7524,12.8921,5.6223,5.3143,5.8563,2759.187,91.6919,28270.078,4458.052,-566.302,23274,5,11,1,0
344,2,Geographic region,Africa,1999,799099.34,397213.955,401885.384,27.0414,98.8376,17.0293,20215.705,25.284,19543.137,2.446,28.338,30849.084,4903.623,38.583,5.2221,1.9824,29.363,103.9,10633.379,5585.128,5048.251,13.299,52.7745,51.0268,54.5487,48.514,46.934,50.0845,12.476,11.8714,13.0005,5.6608,5.3552,5.8927,2707.423,88.3351,28931.859,4320.232,-672.585,61191,5,10,1,0
345,2,Geographic region,Africa,2000,818952.057,407147.292,411804.765,27.7132,98.869,17.1351,20833.47,25.425,20162.298,2.462,28.1538,31447.74,4987.935,38.379,5.1759,1.9757,29.369,103.8,10614.27,5526.827,5087.443,12.954,53.3498,51.825,54.8792,48.8297,47.5111,50.119,12.5648,11.9695,13.079,5.7126,5.4008,5.9491,2686.517,85.917,29540.357,4259.947,-671.25,59700,3,11,1,0
346,2,Geographic region,Africa,2001,839463.871,417423.02,422040.851,28.4073,98.9058,17.2377,21391.628,25.47,20861.33,2.485,27.8932,32119.227,5107.131,38.243,5.1381,1.9713,29.36,103.8,10727.599,5568.794,5158.805,12.773,53.6201,52.1712,55.0675,48.7756,47.5409,49.9765,12.594,12.0036,13.1031,5.7207,5.4096,5.957,2661.466,83.3621,30221.741,4193.072,-530.268,10595,3,13,0,0
347,2,Geographic region,Africa,2002,860611.461,428032.134,432579.328,29.1229,98.9488,17.3389,21950.693,25.494,21433.851,2.491,27.8261,32749.885,5189.708,38.037,5.0952,1.968,29.37,103.7,10799.192,5606.25,5192.942,12.543,53.9987,52.5452,55.4497,48.862,47.6263,50.0635,12.6299,12.031,13.1463,5.737,5.4168,5.9807,2634.827,80.882,30863.668,4127.497,-516.839,7217,2,13,0,0
348,2,Geographic region,Africa,2003,882349.262,438961.087,443388.176,29.8585,99.0015,17.4395,22573.701,25.572,22041.751,2.498,27.7481,33422.31,5269.914,37.861,5.0573,1.9676,29.379,103.7,10848.609,5621.931,5226.678,12.289,54.4224,53.0119,55.8267,48.9501,47.7679,50.0949,12.6552,12.0542,13.173,5.7342,5.4129,5.9783,2599.403,78.1892,31551.473,4050.834,-531.988,6417,1,11,0,0
349,2,Geographic region,Africa,2004,904781.335,450234.265,454547.07,30.6176,99.0512,17.5386,23254.068,25.691,22822.394,2.523,27.4731,34129.684,5343.501,37.706,5.0211,1.9678,29.372,103.6,10875.616,5635.445,5240.171,12.015,54.8957,53.4897,56.2941,49.1314,47.9516,50.2734,12.7128,12.0954,13.2454,5.7664,5.4273,6.0245,2561.226,75.4594,32272.663,3975.413,-431.623,5999,1,9,0,0
350,2,Geographic region,Africa,2005,927898.1,461839.139,466058.961,31.3999,99.0946,17.6326,24084.102,25.94,23411.137,2.523,27.4731,34950.13,5434.271,37.644,4.9978,1.9753,29.359,103.7,10866.028,5634.878,5231.15,11.704,55.4669,54.043,56.8827,49.3948,48.199,50.5525,12.7735,12.1408,13.32,5.7917,5.4412,6.0581,2529.296,72.8001,33098.071,3897.712,-672.99,1588,1,7,0,0
351,2,Geographic region,Africa,2006,951740.272,473825.139,477915.133,32.2067,99.1442,17.7196,24928.248,26.178,24273.205,2.551,27.1716,35734.934,5481.583,37.526,4.9741,1.9838,29.368,103.6,10806.686,5604.935,5201.751,11.348,56.1389,54.7098,57.5584,49.7544,48.5508,50.9187,12.8394,12.1965,13.3947,5.8176,5.4567,6.0908,2493.355,70.1523,33893.968,3815.274,-655.013,3694,2,8,0,0
352,2,Geographic region,Africa,2007,976461.444,486272.001,490189.443,33.0433,99.2008,17.8005,25756.088,26.364,25169.139,2.578,26.887,36540.19,5532.89,37.402,4.9524,1.9917,29.377,103.6,10784.102,5603.693,5180.409,11.038,56.73,55.2588,58.194,50.0534,48.8024,51.2675,12.9048,12.2404,13.4798,5.8458,5.4683,6.131,2459.181,67.6528,34709.84,3739.699,-586.961,3349,1,11,0,0
353,2,Geographic region,Africa,2008,1001981.281,499111.276,502870.004,33.9068,99.2525,17.8731,26641.72,26.572,25870.536,2.582,26.8454,37411.101,5632.828,37.314,4.9344,1.9993,29.36,103.6,10769.381,5600.196,5169.185,10.742,57.3081,55.8181,58.7909,50.3686,49.0837,51.6175,12.9731,12.2979,13.5574,5.882,5.4939,6.1732,2429.467,65.2947,35588.748,3675.478,-771.128,4653,2,10,1,0
354,2,Geographic region,Africa,2009,1028200.282,512282.943,515917.339,34.7941,99.2955,17.9388,27442.524,26.674,26567.465,2.584,26.8246,38121.706,5671.729,37.054,4.8935,2.0012,29.331,103.6,10679.182,5570.099,5109.083,10.38,58.0158,56.4586,59.5697,50.7937,49.4377,52.1173,13.0639,12.3654,13.6696,5.9182,5.5151,6.2195,2389.206,62.9468,36318.3,3594.924,-875.118,5617,3,10,0,0
355,2,Geographic region,Africa,2010,1055233.397,525866.142,529367.255,35.7089,99.3386,17.9981,28268.162,26.773,27498.766,2.606,26.5981,38920.418,5782.792,36.862,4.8588,2.0014,29.267,103.6,10652.256,5562.048,5090.208,10.089,58.608,57.0254,60.188,51.1717,49.7777,52.535,13.1339,12.4255,13.7483,5.9509,5.5408,6.2557,2360.308,60.9077,37126.609,3538.916,-769.334,3971,4,6,0,0
356,2,Geographic region,Africa,2011,1082675.8,539676.243,542999.558,36.6375,99.388,18.0466,29057.341,26.812,27386.041,2.53,27.3971,39651.462,5919.936,36.588,4.8151,2,29.196,103.6,10594.121,5549.173,5044.948,9.776,59.2511,57.5972,60.9071,51.575,50.0998,53.0245,13.2077,12.4766,13.8433,5.9656,5.5421,6.2796,2325.065,58.8662,37872.741,3470.772,-1671.358,8422,5,10,0,0
357,2,Geographic region,Africa,2012,1110797.234,553822.182,556975.052,37.5891,99.4339,18.0902,29699.558,26.723,28856.826,2.598,26.68,40261.502,5991.832,36.226,4.7709,1.9947,29.163,103.6,10561.944,5541.931,5020.013,9.503,59.8106,58.1182,61.5063,51.9232,50.4067,53.4156,13.2887,12.5411,13.9391,6.011,5.5719,6.3355,2287.374,56.9894,38500.098,3401.73,-842.681,6522,5,7,1,0
358,2,Geographic region,Africa,2013,1140180.58,568590.646,571589.934,38.5835,99.4753,18.1373,30312.617,26.577,29909.866,2.623,26.4257,40881.661,6076.739,35.843,4.7225,1.987,29.13,103.5,10569.044,5563.819,5005.225,9.266,60.2924,58.5287,62.0652,52.2068,50.6134,53.7814,13.3421,12.5716,14.0138,6.0321,5.5867,6.3596,2257.981,55.3881,39132.874,3346.238,-402.897,7169,7,7,0,0
359,2,Geographic region,Africa,2014,1170299.023,583740.914,586558.109,39.6027,99.5197,18.1886,30926.605,26.415,30327.021,2.592,26.7418,41516.552,6153.632,35.46,4.6731,1.9761,29.094,103.5,10589.947,5587.148,5002.799,9.045,60.7463,58.9347,62.57,52.4905,50.8378,54.1281,13.4213,12.6268,14.1151,6.0871,5.6287,6.4232,2231.275,53.9017,39779.239,3297.055,-599.706,10151,7,7,0,0
360,2,Geographic region,Africa,2015,1201107.938,599298.326,601809.613,40.6452,99.5827,18.2447,31481.378,26.204,31290.809,2.605,26.6083,42127.968,6136.105,35.066,4.6305,1.9661,29.109,103.5,10646.59,5615.642,5030.948,8.862,61.1288,59.3193,62.9493,52.7105,51.0557,54.3496,13.4724,12.687,14.156,6.1089,5.6705,6.4266,2206.043,52.5138,40401.997,3246.299,-190.608,10189,10,11,0,0
361,2,Geographic region,Africa,2016,1232111.604,614883.174,617228.429,41.6944,99.62,18.2978,31862.986,25.847,30716.521,2.493,27.8037,42514.802,6107.31,34.487,4.5602,1.9444,29.104,103.6,10651.816,5623.007,5028.809,8.64,61.588,59.7679,63.4191,53.0092,51.334,54.6693,13.5701,12.7551,14.2812,6.1774,5.7074,6.5196,2175.42,51.2871,40805.874,3188.821,-1146.546,9864,8,13,1,0
362,2,Geographic region,Africa,2017,1263333.733,630519.659,632814.074,42.7509,99.6374,18.3512,32407.582,25.642,31727.738,2.512,27.5934,43102.421,6135.705,34.104,4.5154,1.9326,29.093,103.6,10694.839,5649.483,5045.356,8.462,61.9858,60.1481,63.8342,53.2582,51.5579,54.9436,13.6506,12.8194,14.3758,6.2145,5.7353,6.5627,2149.779,50.0095,41405.347,3139.584,-679.993,9390,10,9,0,0
363,2,Geographic region,Africa,2018,1295265.049,646554.743,648710.306,43.8315,99.6677,18.4151,32949.961,25.427,32134.894,2.481,27.9382,43713.385,6234.179,33.733,4.4696,1.9204,29.072,103.6,10763.424,5691.39,5072.034,8.306,62.3435,60.4852,64.2136,53.4663,51.7448,55.1741,13.7105,12.8701,14.4431,6.2351,5.7544,6.5834,2127.315,48.7932,42025.627,3092.391,-815.057,6808,11,10,0,0
364,2,Geographic region,Africa,2019,1327701.163,662826.918,664874.245,44.9291,99.6921,18.4881,33454.099,25.186,32737.334,2.466,28.1082,44294.733,6362.004,33.348,4.419,1.9057,29.037,103.6,10840.634,5737.324,5103.31,8.162,62.688,60.8133,64.5753,53.6715,51.9366,55.3935,13.7677,12.9224,14.5038,6.2546,5.7753,6.6009,2105.896,47.6667,42615.541,3050.244,-716.657,8337,17,9,0,0
365,2,Geographic region,Africa,2020,1360677.231,679360.412,681316.818,46.045,99.7128,18.568,33416.841,24.554,33214.801,2.441,28.396,44807.257,6454.953,32.924,4.3614,1.8892,29.01,103.6,11390.416,6055.7,5334.716,8.37,62.2342,60.2945,64.2144,52.973,51.163,54.8002,13.0497,12.0964,13.9098,5.875,5.2647,6.3448,2073.333,46.3781,43146.702,2992.756,-202.152,10621,17,13,0,0
